Device Address,Exercise,Timestamp,Toe,Heel,Middle,Ring,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
FF:13:4E:9E:DF:2A,Flex + IMU,32881,155,61,0,2,102,136,142,36,34,167
FF:13:4E:9E:DF:2A,Flex + IMU,32921,153,60,0,2,101,72,133,171,55,141
FF:13:4E:9E:DF:2A,Flex + IMU,32929,153,60,0,2,85,181,246,96,171,189
FF:13:4E:9E:DF:2A,Flex + IMU,32969,153,61,0,2,54,54,75,111,144,34
FF:13:4E:9E:DF:2A,Flex + IMU,32977,153,60,0,2,93,233,225,210,81,220
FF:13:4E:9E:DF:2A,Flex + IMU,33017,153,61,0,2,118,31,199,118,24,245
FF:13:4E:9E:DF:2A,Flex + IMU,33025,153,61,0,2,105,237,220,149,193,9
FF:13:4E:9E:DF:2A,Flex + IMU,33065,154,60,0,2,53,195,189,242,77,81
FF:13:4E:9E:DF:2A,Flex + IMU,33073,154,60,0,2,28,182,192,1,243,49
FF:13:4E:9E:DF:2A,Flex + IMU,33113,154,61,0,2,213,224,38,189,86,162
FF:13:4E:9E:DF:2A,Flex + IMU,33121,154,61,0,2,55,214,9,136,186,130
FF:13:4E:9E:DF:2A,Flex + IMU,33161,154,60,0,2,185,169,105,15,243,121
FF:13:4E:9E:DF:2A,Flex + IMU,33169,154,60,0,2,47,152,35,242,210,235
FF:13:4E:9E:DF:2A,Flex + IMU,33217,154,62,0,2,106,134,71,118,95,168
FF:13:4E:9E:DF:2A,Flex + IMU,33257,153,63,0,1,36,3,183,181,4,217
FF:13:4E:9E:DF:2A,Flex + IMU,33305,153,65,0,2,3,38,190,78,91,186
FF:13:4E:9E:DF:2A,Flex + IMU,33313,153,66,0,2,203,105,238,162,91,186
FF:13:4E:9E:DF:2A,Flex + IMU,33361,153,63,0,2,120,96,4,198,169,176
FF:13:4E:9E:DF:2A,Flex + IMU,33369,153,63,0,2,162,167,51,212,22,39
FF:13:4E:9E:DF:2A,Flex + IMU,33457,152,63,0,2,154,6,173,26,51,20
FF:13:4E:9E:DF:2A,Flex + IMU,33465,152,64,0,2,76,83,85,105,212,151
FF:13:4E:9E:DF:2A,Flex + IMU,33505,153,63,0,2,156,191,82,206,9,105
FF:13:4E:9E:DF:2A,Flex + IMU,33513,153,63,0,2,128,31,133,82,248,105
FF:13:4E:9E:DF:2A,Flex + IMU,33553,155,64,0,2,55,178,254,235,178,27
FF:13:4E:9E:DF:2A,Flex + IMU,33561,153,64,0,2,185,6,248,59,46,114
FF:13:4E:9E:DF:2A,Flex + IMU,33601,155,63,0,2,109,134,188,132,136,163
FF:13:4E:9E:DF:2A,Flex + IMU,33609,154,63,0,2,167,154,154,132,136,163
FF:13:4E:9E:DF:2A,Flex + IMU,33649,153,63,0,2,10,112,19,138,24,58
FF:13:4E:9E:DF:2A,Flex + IMU,33657,152,63,0,2,64,160,187,125,205,86
FF:13:4E:9E:DF:2A,Flex + IMU,33697,152,63,0,2,44,55,178,123,212,100
FF:13:4E:9E:DF:2A,Flex + IMU,33705,152,63,0,2,95,77,178,123,96,40
FF:13:4E:9E:DF:2A,Flex + IMU,33745,152,64,0,2,209,134,157,84,205,136
FF:13:4E:9E:DF:2A,Flex + IMU,33793,152,65,0,2,95,243,121,101,67,133
FF:13:4E:9E:DF:2A,Flex + IMU,33801,152,65,0,2,95,243,121,87,251,154
FF:13:4E:9E:DF:2A,Flex + IMU,33841,152,64,0,2,116,129,48,77,72,120
FF:13:4E:9E:DF:2A,Flex + IMU,33849,152,65,0,2,117,132,38,104,151,31
FF:13:4E:9E:DF:2A,Flex + IMU,33897,152,65,0,2,250,14,37,243,143,140
FF:13:4E:9E:DF:2A,Flex + IMU,33905,152,65,0,2,47,72,37,243,39,147
FF:13:4E:9E:DF:2A,Flex + IMU,33945,152,65,0,2,97,233,67,122,186,34
FF:13:4E:9E:DF:2A,Flex + IMU,33953,152,65,0,2,125,54,83,116,189,24
FF:13:4E:9E:DF:2A,Flex + IMU,33993,151,65,0,2,212,2,155,81,173,46
FF:13:4E:9E:DF:2A,Flex + IMU,34001,151,65,0,2,212,2,155,71,230,111
FF:13:4E:9E:DF:2A,Flex + IMU,34041,152,63,0,2,0,140,82,122,142,217
FF:13:4E:9E:DF:2A,Flex + IMU,34049,152,64,0,2,1,124,175,142,135,82
FF:13:4E:9E:DF:2A,Flex + IMU,34089,154,85,0,2,34,31,34,3,61,244
FF:13:4E:9E:DF:2A,Flex + IMU,34097,167,94,0,2,34,110,236,240,179,108
FF:13:4E:9E:DF:2A,Flex + IMU,34137,151,73,0,2,171,241,251,50,132,33
FF:13:4E:9E:DF:2A,Flex + IMU,34145,152,69,0,2,130,231,141,173,35,226
FF:13:4E:9E:DF:2A,Flex + IMU,34185,151,64,0,2,109,201,123,158,182,4
FF:13:4E:9E:DF:2A,Flex + IMU,34193,151,66,0,2,42,45,199,2,74,201
FF:13:4E:9E:DF:2A,Flex + IMU,34233,151,66,0,2,226,220,193,175,154,28
FF:13:4E:9E:DF:2A,Flex + IMU,34241,151,66,0,2,63,98,81,141,224,179
FF:13:4E:9E:DF:2A,Flex + IMU,34281,150,78,0,2,250,32,253,150,117,107
FF:13:4E:9E:DF:2A,Flex + IMU,34289,150,80,0,2,194,220,191,146,223,29
FF:13:4E:9E:DF:2A,Flex + IMU,34329,149,80,0,2,5,206,175,169,14,105
FF:13:4E:9E:DF:2A,Flex + IMU,34337,150,79,0,2,140,60,133,29,84,3
FF:13:4E:9E:DF:2A,Flex + IMU,34377,152,75,0,2,5,241,6,12,176,108
FF:13:4E:9E:DF:2A,Flex + IMU,34385,152,72,0,2,246,228,131,189,199,83
FF:13:4E:9E:DF:2A,Flex + IMU,34433,152,64,0,2,228,124,59,20,86,121
FF:13:4E:9E:DF:2A,Flex + IMU,34441,152,63,0,2,125,118,203,88,101,78
FF:13:4E:9E:DF:2A,Flex + IMU,34481,152,63,0,2,202,60,139,130,167,2
FF:13:4E:9E:DF:2A,Flex + IMU,34489,153,67,0,2,133,145,248,105,0,37
FF:13:4E:9E:DF:2A,Flex + IMU,34529,154,62,0,2,249,92,73,234,13,167
FF:13:4E:9E:DF:2A,Flex + IMU,34537,154,61,0,2,68,249,55,46,23,164
FF:13:4E:9E:DF:2A,Flex + IMU,34577,154,62,0,2,152,255,234,92,180,189
FF:13:4E:9E:DF:2A,Flex + IMU,34585,154,62,0,2,2,18,4,159,118,213
FF:13:4E:9E:DF:2A,Flex + IMU,34625,154,64,0,2,247,233,224,77,255,131
FF:13:4E:9E:DF:2A,Flex + IMU,34633,154,65,0,2,106,21,189,110,71,160
FF:13:4E:9E:DF:2A,Flex + IMU,34673,153,63,0,2,159,161,5,205,160,254
FF:13:4E:9E:DF:2A,Flex + IMU,34681,153,62,0,2,158,190,41,176,116,145
FF:13:4E:9E:DF:2A,Flex + IMU,34721,153,63,0,2,19,248,221,25,78,178
FF:13:4E:9E:DF:2A,Flex + IMU,34729,153,63,0,2,90,5,40,204,34,61
FF:13:4E:9E:DF:2A,Flex + IMU,34769,153,62,0,2,151,95,119,99,209,21
FF:13:4E:9E:DF:2A,Flex + IMU,34777,153,61,0,2,81,80,139,247,98,172
FF:13:4E:9E:DF:2A,Flex + IMU,34817,155,85,0,2,37,109,31,99,251,225
FF:13:4E:9E:DF:2A,Flex + IMU,34825,152,80,0,2,77,71,8,21,33,59
